ANÁLISIS COMPLETO DE RAÍCES DIGITALES - PRIMOS DE SOPHIE GERMAIN
Límite de búsqueda: 100000000
Total de primos encontrados: 423140
Fecha de análisis: 2025-07-30T12:29:16.768
================================================================================

TABLA COMPLETA DE RESULTADOS
----------------------------------------
p	2p+1	raíz(p)	raíz(2p+1)
23459291	46918583	8	8
23459399	46918799	8	8
23459519	46919039	2	5
23460401	46920803	2	5
23460683	46921367	5	2
23460779	46921559	2	5
23461073	46922147	8	8
23461121	46922243	2	5
23461313	46922627	5	2
23462129	46924259	2	5
23462171	46924343	8	8
23462339	46924679	5	2
23462459	46924919	8	8
23462513	46925027	8	8
23462591	46925183	5	2
23462801	46925603	8	8
23462969	46925939	5	2
23463491	46926983	5	2
23463743	46927487	5	2
23463773	46927547	8	8
23463899	46927799	8	8
23463911	46927823	2	5
23464019	46928039	2	5
23464169	46928339	8	8
23464559	46929119	2	5
23464631	46929263	2	5
23464823	46929647	5	2
23465033	46930067	8	8
23465213	46930427	8	8
23465231	46930463	8	8
23465471	46930943	5	2
23465699	46931399	8	8
23465789	46931579	8	8
23465951	46931903	8	8
23466203	46932407	8	8
23466461	46932923	5	2
23466533	46933067	5	2
23467001	46934003	5	2
23467421	46934843	2	5
23467841	46935683	8	8
23467901	46935803	5	2
23467919	46935839	5	2
23467943	46935887	2	5
23468111	46936223	8	8
23468141	46936283	2	5
23468261	46936523	5	2
23468513	46937027	5	2
23468573	46937147	2	5
23468639	46937279	5	2
23469233	46938467	5	2
23469293	46938587	2	5
23469311	46938623	2	5
23469461	46938923	8	8
23469839	46939679	8	8
23469893	46939787	8	8
23470049	46940099	2	5
23470169	46940339	5	2
23470241	46940483	5	2
23470571	46941143	2	5
23470619	46941239	5	2
23471081	46942163	8	8
23471111	46942223	2	5
23471333	46942667	8	8
23471501	46943003	5	2
23471711	46943423	8	8
23472329	46944659	5	2
23472341	46944683	8	8
23472731	46945463	2	5
23472749	46945499	2	5
23472941	46945883	5	2
23472959	46945919	5	2
23473253	46946507	2	5
23473451	46946903	2	5
23473529	46947059	8	8
23473589	46947179	5	2
23473601	46947203	8	8
23474609	46949219	8	8
23474663	46949327	8	8
23474669	46949339	5	2
23474903	46949807	5	2
23475143	46950287	2	5
23475629	46951259	2	5
23476091	46952183	5	2
23476499	46952999	8	8
23477033	46954067	2	5
23477189	46954379	5	2
23477243	46954487	5	2
23477609	46955219	2	5
23477801	46955603	5	2
23477843	46955687	2	5
23477873	46955747	5	2
23477981	46955963	5	2
23478131	46956263	2	5
23478569	46957139	8	8
23478809	46957619	5	2
23479103	46958207	2	5
23479409	46958819	2	5
23479691	46959383	5	2
23479871	46959743	5	2
23479889	46959779	5	2
23479961	46959923	5	2
23480123	46960247	5	2
23480381	46960763	2	5
23482001	46964003	2	5
23482181	46964363	2	5
23482289	46964579	2	5
23482313	46964627	8	8
23482523	46965047	2	5
23483381	46966763	5	2
23483441	46966883	2	5
23483513	46967027	2	5
23483543	46967087	5	2
23483909	46967819	2	5
23484101	46968203	5	2
23484221	46968443	8	8
23484479	46968959	5	2
23484509	46969019	8	8
23484761	46969523	8	8
23485373	46970747	8	8
23485391	46970783	8	8
23485433	46970867	5	2
23485613	46971227	5	2
23485859	46971719	8	8
23486051	46972103	2	5
23486789	46973579	2	5
23487203	46974407	2	5
23487281	46974563	8	8
23487311	46974623	2	5
23487329	46974659	2	5
23488061	46976123	5	2
23488193	46976387	2	5
23488331	46976663	5	2
23488571	46977143	2	5
23488631	46977263	8	8
23488733	46977467	2	5
23488739	46977479	8	8
23488763	46977527	5	2
23488919	46977839	8	8
23489171	46978343	8	8
23489321	46978643	5	2
23489591	46979183	5	2
23489813	46979627	2	5
23490503	46981007	8	8
23490851	46981703	5	2
23491463	46982927	5	2
23491829	46983659	2	5
23491859	46983719	5	2
23492069	46984139	8	8
23492321	46984643	8	8
23492471	46984943	5	2
23492519	46985039	8	8
23492543	46985087	5	2
23492603	46985207	2	5
23492723	46985447	5	2
23492849	46985699	5	2
23494319	46988639	8	8
23494673	46989347	2	5
23494871	46989743	2	5
23495093	46990187	8	8
23495099	46990199	5	2
23495141	46990283	2	5
23495399	46990799	8	8
23495663	46991327	2	5
23495729	46991459	5	2
23496173	46992347	8	8
23496503	46993007	5	2
23496563	46993127	2	5
23496689	46993379	2	5
23496971	46993943	5	2
23497013	46994027	2	5
23497403	46994807	5	2
23497703	46995407	8	8
23498141	46996283	5	2
23498291	46996583	2	5
23498831	46997663	2	5
23499659	46999319	2	5
23499743	46999487	5	2
23499809	46999619	8	8
23499923	46999847	5	2
23500091	47000183	2	5
23500241	47000483	8	8
23500331	47000663	8	8
23500391	47000783	5	2
23500709	47001419	8	8
23500973	47001947	2	5
23501171	47002343	2	5
23501609	47003219	8	8
23501741	47003483	5	2
23502053	47004107	2	5
23502191	47004383	5	2
23502623	47005247	5	2
23502701	47005403	2	5
23502911	47005823	5	2
23502989	47005979	2	5
23503169	47006339	2	5
23503709	47007419	2	5
23503841	47007683	8	8
23503853	47007707	2	5
23503913	47007827	8	8
23504249	47008499	2	5
23504399	47008799	8	8
23504699	47009399	2	5
23505281	47010563	8	8
23505353	47010707	8	8
23505539	47011079	5	2
23505749	47011499	8	8
23506193	47012387	2	5
23506739	47013479	8	8
23506823	47013647	2	5
23507201	47014403	2	5
23507441	47014883	8	8
23507609	47015219	5	2
23507639	47015279	8	8
23507843	47015687	5	2
23508113	47016227	5	2
23508581	47017163	5	2
23508791	47017583	8	8
23509043	47018087	8	8
23509049	47018099	5	2
23509103	47018207	5	2
23509301	47018603	5	2
23509313	47018627	8	8
23509481	47018963	5	2
23509511	47019023	8	8
23509901	47019803	2	5
23509961	47019923	8	8
23510339	47020679	8	8
23510351	47020703	2	5
23510843	47021687	8	8
23511419	47022839	8	8
23511599	47023199	8	8
23511791	47023583	2	5
23511881	47023763	2	5
23511959	47023919	8	8
23512133	47024267	2	5
23512211	47024423	8	8
23512733	47025467	8	8
23512829	47025659	5	2
23513123	47026247	2	5
23513471	47026943	8	8
23513513	47027027	5	2
23513579	47027159	8	8
23513603	47027207	5	2
23513663	47027327	2	5
23513783	47027567	5	2
23513879	47027759	2	5
23514329	47028659	2	5
23514503	47029007	5	2
23514581	47029163	2	5
23514839	47029679	8	8
23515049	47030099	2	5
23515253	47030507	8	8
23515451	47030903	8	8
23515703	47031407	8	8
23515829	47031659	8	8
23516093	47032187	2	5
23516561	47033123	2	5
23517779	47035559	5	2
23518073	47036147	2	5
23518151	47036303	8	8
23518223	47036447	8	8
23518331	47036663	8	8
23518559	47037119	2	5
23518601	47037203	8	8
23518793	47037587	2	5
23519189	47038379	2	5
23519399	47038799	5	2
23519621	47039243	2	5
23519813	47039627	5	2
23520473	47040947	8	8
23520509	47041019	8	8
23520989	47041979	2	5
23521133	47042267	2	5
23521271	47042543	5	2
23521313	47042627	2	5
23521919	47043839	5	2
23522099	47044199	5	2
23522189	47044379	5	2
23522501	47045003	2	5
23522633	47045267	8	8
23522699	47045399	2	5
23522729	47045459	5	2
23523239	47046479	2	5
23523551	47047103	8	8
23523803	47047607	8	8
23524199	47048399	8	8
23524439	47048879	5	2
23525753	47051507	5	2
23525891	47051783	8	8
23526029	47052059	2	5
23526071	47052143	8	8
23526491	47052983	5	2
23527499	47054999	5	2
23527739	47055479	2	5
23527799	47055599	8	8
23527841	47055683	5	2
23528231	47056463	8	8
23528513	47057027	2	5
23528723	47057447	5	2
23528759	47057519	5	2
23528789	47057579	8	8
23528819	47057639	2	5
23529221	47058443	8	8
23529431	47058863	2	5
23529791	47059583	2	5
23530421	47060843	2	5
23530511	47061023	2	5
23530733	47061467	8	8
23530883	47061767	5	2
23531141	47062283	2	5
23531603	47063207	5	2
23531933	47063867	2	5
23532143	47064287	5	2
23532329	47064659	2	5
23533379	47066759	8	8
23533931	47067863	2	5
23534033	47068067	5	2
23534249	47068499	5	2
23534561	47069123	2	5
23534603	47069207	8	8
23535173	47070347	2	5
23535251	47070503	8	8
23535503	47071007	8	8
23535653	47071307	5	2
23535779	47071559	5	2
23535833	47071667	5	2
23535881	47071763	8	8
23535971	47071943	8	8
23536283	47072567	5	2
23536349	47072699	8	8
23536433	47072867	2	5
23536511	47073023	8	8
23536853	47073707	8	8
23537201	47074403	5	2
23537369	47074739	2	5
23537483	47074967	8	8
23537771	47075543	8	8
23538041	47076083	8	8
23538143	47076287	2	5
23538323	47076647	2	5
23538461	47076923	5	2
23538503	47077007	2	5
23538689	47077379	8	8
23538719	47077439	2	5
23538743	47077487	8	8
23538953	47077907	2	5
23539133	47078267	2	5
23539661	47079323	8	8
23539739	47079479	5	2
23539853	47079707	2	5
23539949	47079899	8	8
23540729	47081459	5	2
23540969	47081939	2	5
23541191	47082383	8	8
23541263	47082527	8	8
23541491	47082983	2	5
23541599	47083199	2	5
23541839	47083679	8	8
23542391	47084783	2	5
23542439	47084879	5	2
23542721	47085443	8	8
23542763	47085527	5	2
23542913	47085827	2	5
23543711	47087423	8	8
23544233	47088467	8	8
23544281	47088563	2	5
23544539	47089079	8	8
23544659	47089319	2	5
23544869	47089739	5	2
23545139	47090279	5	2
23545589	47091179	5	2
23545649	47091299	2	5
23545829	47091659	2	5
23546093	47092187	5	2
23546489	47092979	5	2
23546609	47093219	8	8
23547071	47094143	2	5
23547599	47095199	8	8
23547701	47095403	2	5
23547761	47095523	8	8
23547809	47095619	2	5
23548061	47096123	2	5
23548181	47096363	5	2
23548751	47097503	8	8
23549213	47098427	2	5
23549453	47098907	8	8
23549549	47099099	5	2
23549579	47099159	8	8
23549633	47099267	8	8
23549651	47099303	8	8
23549693	47099387	5	2
23550029	47100059	8	8
23550071	47100143	5	2
23550419	47100839	2	5
23550563	47101127	2	5
23550599	47101199	2	5
23550743	47101487	2	5
23550893	47101787	8	8
23551109	47102219	8	8
23551169	47102339	5	2
23551529	47103059	5	2
23551733	47103467	2	5
23551949	47103899	2	5
23552129	47104259	2	5
23552351	47104703	8	8
23552681	47105363	5	2
23552933	47105867	5	2
23553119	47106239	2	5
23553269	47106539	8	8
23553329	47106659	5	2
23553353	47106707	2	5
23553461	47106923	2	5
23553479	47106959	2	5
23553671	47107343	5	2
23553779	47107559	5	2
23554031	47108063	5	2
23554241	47108483	8	8
23554259	47108519	8	8
23554343	47108687	2	5
23555111	47110223	5	2
23555393	47110787	8	8
23555501	47111003	8	8
23555621	47111243	2	5
23556173	47112347	5	2
23556581	47113163	8	8
23556719	47113439	2	5
23557211	47114423	8	8
23557361	47114723	5	2
23557403	47114807	2	5
23557619	47115239	2	5
23557643	47115287	8	8
23557823	47115647	8	8
23558201	47116403	8	8
23558219	47116439	8	8
23558459	47116919	5	2
23558849	47117699	8	8
23558981	47117963	5	2
23559089	47118179	5	2
23559839	47119679	8	8
23559869	47119739	2	5
23560319	47120639	2	5
23560343	47120687	8	8
23560973	47121947	8	8
23561171	47122343	8	8
23561693	47123387	8	8
23562431	47124863	8	8
23562491	47124983	5	2
23562503	47125007	8	8
23562509	47125019	5	2
23563073	47126147	2	5
23563271	47126543	2	5
23563469	47126939	2	5
23563583	47127167	8	8
23563829	47127659	2	5
23563913	47127827	5	2
23564081	47128163	2	5
23564273	47128547	5	2
23564543	47129087	5	2
23564591	47129183	8	8
23564741	47129483	5	2
23565449	47130899	2	5
23565599	47131199	8	8
23565683	47131367	2	5
23565749	47131499	5	2
23566793	47133587	5	2
23567051	47134103	2	5
23567129	47134259	8	8
23567573	47135147	2	5
23567861	47135723	2	5
23567969	47135939	2	5
23568449	47136899	5	2
23568971	47137943	5	2
23568983	47137967	8	8
23569079	47138159	5	2
23569163	47138327	8	8
23569223	47138447	5	2
23569613	47139227	8	8
23570201	47140403	2	5
23570639	47141279	8	8
23570681	47141363	5	2
23570843	47141687	5	2
23570861	47141723	5	2
23571209	47142419	2	5
23571293	47142587	5	2
23571629	47143259	8	8
23571659	47143319	2	5
23571959	47143919	5	2
23572001	47144003	2	5
23572049	47144099	5	2
23572091	47144183	2	5
23572733	47145467	5	2
23573003	47146007	5	2
23573579	47147159	5	2
23573681	47147363	8	8
23573801	47147603	2	5
23574233	47148467	2	5
23574581	47149163	8	8
23574671	47149343	8	8
23574893	47149787	5	2
23575001	47150003	5	2
23575151	47150303	2	5
23575511	47151023	2	5
23575613	47151227	5	2
23575691	47151383	2	5
23576243	47152487	5	2
23576249	47152499	2	5
23576279	47152559	5	2
23576669	47153339	8	8
23576933	47153867	2	5
23576963	47153927	5	2
23576981	47153963	5	2
23577569	47155139	8	8
23577959	47155919	2	5
23578679	47157359	2	5
23578871	47157743	5	2
23579651	47159303	2	5
23579819	47159639	8	8
23579873	47159747	8	8
23580101	47160203	2	5
23580143	47160287	8	8
23580671	47161343	5	2
23580701	47161403	8	8
23581391	47162783	5	2
23581511	47163023	8	8
23581721	47163443	2	5
23581853	47163707	8	8
23582231	47164463	8	8
23582393	47164787	8	8
23582411	47164823	8	8
23582549	47165099	2	5
23583089	47166179	2	5
23583491	47166983	8	8
23583971	47167943	2	5
23584031	47168063	8	8
23584391	47168783	8	8
23584433	47168867	5	2
23585153	47170307	5	2
23585333	47170667	5	2
23585339	47170679	2	5
23586119	47172239	8	8
23586611	47173223	5	2
23586779	47173559	2	5
23587043	47174087	5	2
23587061	47174123	5	2
23587073	47174147	8	8
23587409	47174819	2	5
23587961	47175923	5	2
23588093	47176187	2	5
23588423	47176847	8	8
23588459	47176919	8	8
23589011	47178023	2	5
23589029	47178059	2	5
23589119	47178239	2	5
23589581	47179163	5	2
23589749	47179499	2	5
23589833	47179667	5	2
23589941	47179883	5	2
23589983	47179967	2	5
23590013	47180027	5	2
23590361	47180723	2	5
23590439	47180879	8	8
23590529	47181059	8	8
23591453	47182907	5	2
23591531	47183063	2	5
23591609	47183219	8	8
23591693	47183387	2	5
23591783	47183567	2	5
23592071	47184143	2	5
23592113	47184227	8	8
23592161	47184323	2	5
23592203	47184407	8	8
23592533	47185067	5	2
23593049	47186099	8	8
23593343	47186687	5	2
23593379	47186759	5	2
23593481	47186963	8	8
23594243	47188487	5	2
23594321	47188643	2	5
23594579	47189159	8	8
23594621	47189243	5	2
23595053	47190107	5	2
23595503	47191007	5	2
23595521	47191043	5	2
23595791	47191583	5	2
23596031	47192063	2	5
23596073	47192147	8	8
23596889	47193779	5	2
23596973	47193947	8	8
23597831	47195663	2	5
23598059	47196119	5	2
23598203	47196407	5	2
23598233	47196467	8	8
23598383	47196767	5	2
23598401	47196803	5	2
23598749	47197499	2	5
23599133	47198267	8	8
23599241	47198483	8	8
23599409	47198819	5	2
23599703	47199407	2	5
23599739	47199479	2	5
23599949	47199899	5	2
23600663	47201327	8	8
23600729	47201459	2	5
23600903	47201807	5	2
23601089	47202179	2	5
23601359	47202719	2	5
23601659	47203319	5	2
23601719	47203439	2	5
23601863	47203727	2	5
23602619	47205239	2	5
23603273	47206547	8	8
23603399	47206799	8	8
23603441	47206883	5	2
23603561	47207123	8	8
23603579	47207159	8	8
23603621	47207243	5	2
23603771	47207543	2	5
23603873	47207747	5	2
23603969	47207939	2	5
23604341	47208683	5	2
23604533	47209067	8	8
23604611	47209223	5	2
23604719	47209439	5	2
23604809	47209619	5	2
23604863	47209727	5	2
23604881	47209763	5	2
23605271	47210543	8	8
23605661	47211323	2	5
23605721	47211443	8	8
23605931	47211863	2	5
23606273	47212547	2	5
23606339	47212679	5	2
23606963	47213927	8	8
23607263	47214527	2	5
23607323	47214647	8	8
23607401	47214803	5	2
23607761	47215523	5	2
23607911	47215823	2	5
23608031	47216063	5	2
23608853	47217707	8	8
23609231	47218463	8	8
23609471	47218943	5	2
23609543	47219087	5	2
23609783	47219567	2	5
23610011	47220023	5	2
23610143	47220287	2	5
23610341	47220683	2	5
23610371	47220743	5	2
23610491	47220983	8	8
23610539	47221079	2	5
23610641	47221283	5	2
23610803	47221607	5	2
23610869	47221739	8	8
23611169	47222339	2	5
23611349	47222699	2	5
23611391	47222783	8	8
23611799	47223599	2	5
23611853	47223707	2	5
23611943	47223887	2	5
23612051	47224103	2	5
23612489	47224979	8	8
23612531	47225063	5	2
23612663	47225327	2	5
23612741	47225483	8	8
23612999	47225999	5	2
23613071	47226143	5	2
23613281	47226563	8	8
23613533	47227067	8	8
23613563	47227127	2	5
23614001	47228003	8	8
23614931	47229863	2	5
23614973	47229947	8	8
23615321	47230643	5	2
23615513	47231027	8	8
23615633	47231267	2	5
23615681	47231363	5	2
23615759	47231519	2	5
23615789	47231579	5	2
23615843	47231687	5	2
23615909	47231819	8	8
23615981	47231963	8	8
23616269	47232539	8	8
23616713	47233427	2	5
23616809	47233619	8	8
23617109	47234219	2	5
23617259	47234519	8	8
23617421	47234843	8	8
23617661	47235323	5	2
23617871	47235743	8	8
23618123	47236247	8	8
23618141	47236283	8	8
23618279	47236559	2	5
23618333	47236667	2	5
23618351	47236703	2	5
23618429	47236859	8	8
23618489	47236979	5	2
23619149	47238299	8	8
23619191	47238383	5	2
23619461	47238923	5	2
23619581	47239163	8	8
23619611	47239223	2	5
23620013	47240027	8	8
23620451	47240903	5	2
23620673	47241347	2	5
23620979	47241959	2	5
23621099	47242199	5	2
23621261	47242523	5	2
23622251	47244503	5	2
23622281	47244563	8	8
23622323	47244647	5	2
23622611	47245223	5	2
23623373	47246747	2	5
23623499	47246999	2	5
23623571	47247143	2	5
23623601	47247203	5	2
23624021	47248043	2	5
23624411	47248823	5	2
23624459	47248919	8	8
23624729	47249459	8	8
23624813	47249627	2	5
23625149	47250299	5	2
23626469	47252939	2	5
23626601	47253203	8	8
23626649	47253299	2	5
23626763	47253527	8	8
23627063	47254127	2	5
23628281	47256563	5	2
23628491	47256983	8	8
23628581	47257163	8	8
23629019	47258039	5	2
23629139	47258279	8	8
23629601	47259203	2	5
23629799	47259599	2	5
23629961	47259923	2	5
23629979	47259959	2	5
23630021	47260043	8	8
23630279	47260559	5	2
23630543	47261087	8	8
23630573	47261147	2	5
23630963	47261927	5	2
23631053	47262107	5	2
23631089	47262179	5	2
23631353	47262707	8	8
23631473	47262947	2	5
23631593	47263187	5	2
23631689	47263379	2	5
23631851	47263703	2	5
23632853	47265707	5	2
23633399	47266799	2	5
23633693	47267387	8	8
23634203	47268407	5	2
23634251	47268503	8	8
23634503	47269007	8	8
23634659	47269319	2	5
23635109	47270219	2	5
23635673	47271347	8	8
23635949	47271899	5	2
23636183	47272367	5	2
23636423	47272847	2	5
23637359	47274719	2	5
23637563	47275127	8	8
23637863	47275727	2	5
23637899	47275799	2	5
23637983	47275967	5	2
23638091	47276183	5	2
23638193	47276387	8	8
23638271	47276543	5	2
23638931	47277863	8	8
23639111	47278223	8	8
23640059	47280119	2	5
23640203	47280407	2	5
23640359	47280719	5	2
23640371	47280743	8	8
23640401	47280803	2	5
23640821	47281643	8	8
23640839	47281679	8	8
23641223	47282447	5	2
23641433	47282867	8	8
23641511	47283023	5	2
23641913	47283827	2	5
23642249	47284499	5	2
23642513	47285027	8	8
23642603	47285207	8	8
23642681	47285363	5	2
23642753	47285507	5	2
23643143	47286287	8	8
23643401	47286803	5	2
23643929	47287859	2	5
23644223	47288447	8	8
23644409	47288819	5	2
23645669	47291339	5	2
23645729	47291459	2	5
23645819	47291639	2	5
23646341	47292683	2	5
23646503	47293007	2	5
23646743	47293487	8	8
23647241	47294483	2	5
23647649	47295299	5	2
23647853	47295707	2	5
23648063	47296127	5	2
23648081	47296163	5	2
23648153	47296307	5	2
23648783	47297567	5	2
23648981	47297963	5	2
23649443	47298887	8	8
23649581	47299163	2	5
23649809	47299619	5	2
23649929	47299859	8	8
23649959	47299919	2	5
23650001	47300003	8	8
23650409	47300819	2	5
23650661	47301323	2	5
23650793	47301587	8	8
23651009	47302019	8	8
23651213	47302427	5	2
23651609	47303219	5	2
23651723	47303447	2	5
23651909	47303819	8	8
23652113	47304227	5	2
23652173	47304347	2	5
23652221	47304443	5	2
23652341	47304683	8	8
23652683	47305367	8	8
23652743	47305487	5	2
23652851	47305703	5	2
23653373	47306747	5	2
23653391	47306783	5	2
23653523	47307047	2	5
23653991	47307983	2	5
23654003	47308007	5	2
23654093	47308187	5	2
23654231	47308463	8	8
23654621	47309243	2	5
23654843	47309687	8	8
23655629	47311259	2	5
23655689	47311379	8	8
23655713	47311427	5	2
23655773	47311547	2	5
23655809	47311619	2	5
23655953	47311907	2	5
23656019	47312039	5	2
23656049	47312099	8	8
23656229	47312459	8	8
23656481	47312963	8	8
23656553	47313107	8	8
23656961	47313923	2	5
23657279	47314559	5	2
23657453	47314907	8	8
23657723	47315447	8	8
23657993	47315987	8	8
23658221	47316443	2	5
23658539	47317079	5	2
23658623	47317247	8	8
23658779	47317559	2	5
23659271	47318543	8	8
23659781	47319563	5	2
23659841	47319683	2	5
23659991	47319983	8	8
23660069	47320139	5	2
23660333	47320667	8	8
23660369	47320739	8	8
23660459	47320919	8	8
23660573	47321147	5	2
23660699	47321399	5	2
23660921	47321843	2	5
23660933	47321867	5	2
23661041	47322083	5	2
23661359	47322719	8	8
23661581	47323163	5	2
23661719	47323439	8	8
23661791	47323583	8	8
23661983	47323967	2	5
23662091	47324183	2	5
23662211	47324423	5	2
23662349	47324699	8	8
23662409	47324819	5	2
23662823	47325647	5	2
23662841	47325683	5	2
23663033	47326067	8	8
23663693	47327387	2	5
23663729	47327459	2	5
23663879	47327759	8	8
23663933	47327867	8	8
23664143	47328287	2	5
23664149	47328299	8	8
23664209	47328419	5	2
23664269	47328539	2	5
23664479	47328959	5	2
23664593	47329187	2	5
23664689	47329379	8	8
23664911	47329823	5	2
23665289	47330579	5	2
23665451	47330903	5	2
